,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
21,-2.348366,-2.347697,-2.347431,-2.34814,-2.3559735,-2.359255,-2.36948,-2.3836443,-2.3971875,-2.4171894,-2.4230323,-2.4315538,-2.4450428,-2.456298,-2.469311,-2.4854157,-2.5015392,-2.5193174,-2.532568,-2.5541914,-2.5703497,-2.5874438,-2.606613,-2.6250937,-2.6408508,-2.6606126,-2.6787193,-2.6968994,-2.7099588,-2.723711,-2.736457,-2.7488873,-2.7636008,-2.7782776,-2.7924047,-2.8065367,-2.82037,-2.8321204,-2.8463762,-2.8578086,-2.868579,-2.879062,-2.8840704,-2.8952472,-2.9124389,-2.9154427,-2.9285781,-2.9309738,-2.9379954,-2.951376,-2.9548094,-2.9596143,-2.9721315,-2.973302,-2.9802604,-2.9842618,-2.9941792,-2.9924235,-3.0036197,-3.0075088,-3.0036354,-3.0129042,-3.0133,-3.0073714
22,-2.3861377,-2.387802,-2.3839664,-2.3875031,-2.3895252,-2.4013097,-2.4088337,-2.4206896,-2.4256458,-2.4415305,-2.4513242,-2.4603124,-2.474043,-2.4832058,-2.4949641,-2.5071194,-2.5249743,-2.5396676,-2.5533783,-2.571267,-2.5862427,-2.601988,-2.613347,-2.6383977,-2.6575725,-2.6691637,-2.6870139,-2.7074707,-2.71325,-2.726379,-2.740168,-2.754309,-2.7737384,-2.7855775,-2.8017318,-2.8160849,-2.829225,-2.837508,-2.8558826,-2.868037,-2.8784788,-2.8850586,-2.9028687,-2.9151206,-2.9190254,-2.9289577,-2.937555,-2.9454987,-2.959015,-2.9669802,-2.9738088,-2.9729688,-2.988301,-2.9960866,-3.0038385,-3.0061302,-3.01012,-3.0081892,-3.0107393,-3.019084,-3.0174952,-3.018713,-3.018835,-3.0214024
23,-2.4032953,-2.4047348,-2.4071572,-2.4083931,-2.4140818,-2.4177938,-2.424717,-2.432104,-2.442105,-2.4563785,-2.4648738,-2.478035,-2.486662,-2.4984615,-2.5092487,-2.523575,-2.5396829,-2.553687,-2.5615969,-2.5826232,-2.5970068,-2.612087,-2.6295025,-2.639133,-2.6582432,-2.6834798,-2.6993368,-2.7170093,-2.7241576,-2.741738,-2.7548988,-2.7698603,-2.7852957,-2.798747,-2.8094528,-2.827087,-2.840593,-2.852915,-2.864475,-2.8736513,-2.8894882,-2.9025738,-2.9080734,-2.9249706,-2.9343674,-2.9411612,-2.9493659,-2.9503038,-2.9641826,-2.9653041,-2.9752486,-2.9843829,-2.9875665,-2.9937534,-2.999515,-3.002514,-3.0065937,-3.0121603,-3.0151973,-3.0223517,-3.0204072,-3.0248384,-3.02206,-3.0238295
24,-2.4498234,-2.4526396,-2.4519053,-2.4539888,-2.462697,-2.4654646,-2.4638822,-2.469408,-2.4777637,-2.4871,-2.503829,-2.5142164,-2.522669,-2.5369756,-2.5539076,-2.565607,-2.576993,-2.5910664,-2.6058154,-2.6200655,-2.6330624,-2.64787,-2.6646876,-2.6823885,-2.700829,-2.7178466,-2.732254,-2.7459452,-2.7590756,-2.771855,-2.785492,-2.799474,-2.814191,-2.8291357,-2.8433166,-2.8566964,-2.868541,-2.8810081,-2.894723,-2.907144,-2.919799,-2.9327927,-2.939327,-2.9554303,-2.9642034,-2.974062,-2.9817724,-2.9900968,-2.9986718,-2.999282,-3.0142622,-3.021803,-3.0269737,-3.0321288,-3.0317655,-3.0347676,-3.0441427,-3.0491529,-3.053121,-3.0537844,-3.058498,-3.0604434,-3.0620308,-3.0626507
25,-2.4719853,-2.469375,-2.473184,-2.4777844,-2.484524,-2.4831235,-2.488535,-2.5025568,-2.5036638,-2.510068,-2.5257003,-2.532741,-2.5397725,-2.5570934,-2.5674431,-2.5725539,-2.5921876,-2.6053271,-2.6195068,-2.6333048,-2.6431262,-2.6613011,-2.6780453,-2.6950052,-2.7116477,-2.7254431,-2.7411573,-2.7553988,-2.7688992,-2.7822545,-2.7946908,-2.8091717,-2.8234384,-2.8384166,-2.8520644,-2.8655548,-2.8755798,-2.8893332,-2.9030292,-2.9175284,-2.9301198,-2.942299,-2.9545426,-2.9644382,-2.9732163,-2.9820645,-2.9919522,-2.9998174,-3.0080605,-3.0159469,-3.0238729,-3.030993,-3.037889,-3.0438666,-3.0479636,-3.0531344,-3.0565515,-3.060463,-3.0653677,-3.069026,-3.071237,-3.0674262,-3.0743017,-3.0753598
26,-2.4735806,-2.4750767,-2.4807823,-2.484375,-2.4893672,-2.4925833,-2.495722,-2.502398,-2.5078027,-2.5170133,-2.5238595,-2.5325394,-2.5426579,-2.551375,-2.560054,-2.5716345,-2.5824711,-2.5961013,-2.6103435,-2.6227057,-2.6371987,-2.6517823,-2.6669881,-2.681853,-2.6976805,-2.7127109,-2.7271445,-2.7414382,-2.7563665,-2.7684207,-2.7822819,-2.7947752,-2.8089538,-2.822088,-2.8353765,-2.8480723,-2.8604822,-2.8738124,-2.888433,-2.9015198,-2.9148602,-2.927407,-2.9382343,-2.9485915,-2.958264,-2.967649,-2.9766846,-2.9849873,-2.9933412,-3.001678,-3.011703,-3.0189443,-3.0249019,-3.0298295,-3.0348382,-3.0411797,-3.0523272,-3.0547152,-3.0648847,-3.0681195,-3.0714931,-3.0722165,-3.0736914,-3.07487
27,-2.5123103,-2.5134132,-2.5199099,-2.5224843,-2.532987,-2.5310853,-2.5338418,-2.5434308,-2.5458403,-2.5574064,-2.5655465,-2.5745523,-2.579614,-2.58338,-2.596293,-2.6002393,-2.6197767,-2.6295562,-2.6401865,-2.6498308,-2.662671,-2.682228,-2.6947222,-2.7129223,-2.724729,-2.7383308,-2.7520785,-2.7673607,-2.7817218,-2.7949686,-2.8069825,-2.81898,-2.8314397,-2.8434572,-2.8569183,-2.87118,-2.8780577,-2.8994946,-2.913427,-2.9276903,-2.9410784,-2.9520068,-2.9617784,-2.9712098,-2.9815307,-2.9922771,-3.002349,-3.0134063,-3.0185404,-3.0226283,-3.0347571,-3.037002,-3.0430245,-3.0504613,-3.053204,-3.0597281,-3.0697312,-3.0791283,-3.0873837,-3.090252,-3.0934434,-3.0959983,-3.0975733,-3.0950823
28,-2.536939,-2.5387723,-2.5407116,-2.5442905,-2.5445182,-2.5490355,-2.5529191,-2.5585368,-2.5642903,-2.5709927,-2.576114,-2.5831406,-2.590303,-2.5990555,-2.6078062,-2.618779,-2.6318963,-2.643788,-2.6571846,-2.6694245,-2.6850386,-2.6974082,-2.7127223,-2.7280946,-2.7412603,-2.7552302,-2.7694128,-2.785034,-2.7990232,-2.8124769,-2.824237,-2.8350027,-2.8477066,-2.8599405,-2.8734024,-2.8872313,-2.9014316,-2.9140084,-2.928694,-2.941671,-2.9532166,-2.9636955,-2.9748063,-2.9860075,-2.9959538,-3.00564,-3.0163875,-3.0246778,-3.0331306,-3.0408669,-3.04921,-3.0553594,-3.0601978,-3.0686755,-3.0723534,-3.0763507,-3.0815954,-3.086609,-3.0915532,-3.0944772,-3.0985432,-3.1008034,-3.1039162,-3.105914
29,-2.5612183,-2.5618222,-2.563403,-2.5629172,-2.564857,-2.567806,-2.5719304,-2.5767708,-2.5840511,-2.5891862,-2.5939646,-2.6046262,-2.608171,-2.6160026,-2.6258216,-2.6390834,-2.6499157,-2.6631205,-2.674432,-2.68722,-2.6992466,-2.717821,-2.7258737,-2.7390625,-2.755135,-2.766613,-2.7821145,-2.8023598,-2.8105853,-2.8291957,-2.8405852,-2.8514528,-2.8601208,-2.8710673,-2.8848455,-2.9041376,-2.9147568,-2.9365299,-2.9524534,-2.9644618,-2.9760058,-2.987189,-2.9983191,-3.0089474,-3.0190368,-3.0296922,-3.0405502,-3.049964,-3.0576558,-3.0664968,-3.074562,-3.082549,-3.0906787,-3.097752,-3.1049747,-3.1132326,-3.1187587,-3.1227717,-3.1266866,-3.127687,-3.132451,-3.1353297,-3.1370301,-3.1386204
30,-2.5883615,-2.5823727,-2.5882456,-2.5814905,-2.5851626,-2.591637,-2.5943449,-2.6053288,-2.6093981,-2.6091638,-2.6176877,-2.6205213,-2.62733,-2.639797,-2.64707,-2.6587589,-2.6705241,-2.6807244,-2.69253,-2.704421,-2.7163577,-2.730837,-2.7442057,-2.757057,-2.76952,-2.7830122,-2.795787,-2.8096843,-2.823806,-2.8356564,-2.8476832,-2.858434,-2.8704655,-2.8859782,-2.903912,-2.9143603,-2.9265249,-2.9388058,-2.952586,-2.9646053,-2.9766872,-2.9874768,-2.9981475,-3.0100312,-3.020883,-3.0331283,-3.0441923,-3.05576,-3.0606427,-3.0688505,-3.0771766,-3.0863628,-3.0929475,-3.1017785,-3.108014,-3.1150827,-3.1195912,-3.1230488,-3.1248178,-3.128994,-3.1335664,-3.1359453,-3.1369743,-3.1405168
