,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-7.744915819785092e-13,-0.530989789863022,-0.8370526878850348,-1.0633915321659222,-1.2422770873562112,-1.3835863361738232,-1.4960826780331824,-1.5978360051929847,-1.6993354767936206,-1.7893157315334198,-1.863807899953442,-1.932814674077739,-1.9978724528170302,-2.0550123833459204,-2.1051256346549296,-2.150793515444894,-2.190766034014271,-2.2256895173915154,-2.2584164059290566,-2.292063831598359,-2.3260055549312346,-2.3573287687151923,-2.383149073728496,-2.4051193015037637,-2.428555094608503,-2.4548026254344792,-2.481818454356769,-2.5079452909989786,-2.5322094109063493,-2.554876309986922,-2.5759107605234606,-2.596033337069843,-2.6164405548148233,-2.636457285925364,-2.6544268010326877,-2.6702834121585397,-2.684728698412922,-2.6981266558906927,-2.7103562247606856,-2.7220045893140385,-2.733612305815238,-2.7455106163317287,-2.7576284903326536,-2.7694959613092065,-2.7811787278678426,-2.7926957272416804,-2.8035162959945787,-2.8132595020782705,-2.822097164594472,-2.8301756075535813,-2.8373091900804193,-2.8437726577595734,-2.8496502818155913,-2.854784639003031,-2.859226809741814,-2.863222117507432,-2.866908532489333,-2.8704122645967503,-2.873725091659008,-2.8769489086907063,-2.879737005910839,-2.8817451459195387,-2.883026747634532,-2.8836503143800165
1,-0.5414770508216298,-0.7372110448576779,-0.9393194513809275,-1.1237769322771163,-1.279909246096345,-1.4089237205993501,-1.517591054737343,-1.6161621966641357,-1.7118439384616755,-1.7994305747425972,-1.8746817973080243,-1.9418693019625688,-2.002854415656202,-2.057699622311442,-2.1073275322230898,-2.153339279169774,-2.194061790470625,-2.229203715702468,-2.261512028389023,-2.2943333330728066,-2.327544295030217,-2.358555673113206,-2.3841253158565148,-2.405947609021718,-2.429303772832719,-2.4555607797202037,-2.4825121495926052,-2.5083829423324357,-2.532494589831791,-2.555014596921345,-2.5763029229617476,-2.5970360981282914,-2.6178937479827553,-2.6379743644553617,-2.6556150960856586,-2.6708411067560256,-2.684642379454079,-2.6977425781660545,-2.7101233783060366,-2.7220748976221913,-2.734058218993926,-2.7462231313860443,-2.7583704524341486,-2.770084432484461,-2.7814878114445265,-2.7928289121840675,-2.803633104354837,-2.813550952317084,-2.8225825768232005,-2.8306748038162954,-2.8379005797384593,-2.84439194452434,-2.850194636044659,-2.8553311739077856,-2.8598104345153925,-2.8638089386931576,-2.8674404039613055,-2.870875069529182,-2.8742368806754572,-2.8775388116836362,-2.8803379926414134,-2.8823183745975016,-2.8835549680763637,-2.8841442608306034
2,-0.8371458715846765,-0.9369446209253258,-1.0741380044763158,-1.2165708163238516,-1.3446729251333691,-1.455882241048176,-1.555820673971573,-1.6478207898769188,-1.7366298518367813,-1.8202657766905284,-1.8936485726942895,-1.956297979333189,-2.0114712633313903,-2.063165614473893,-2.1122609108774038,-2.158314098825688,-2.199198875379593,-2.234626814743412,-2.266661064949017,-2.298458958949445,-2.3305164454422265,-2.360777262580764,-2.385921681434253,-2.4076374698307035,-2.4307715256294236,-2.4567797113526137,-2.483758596521017,-2.5094816426118522,-2.5334124771937723,-2.5556577772992632,-2.5771165240085083,-2.59858008136458,-2.62009598017247,-2.640367648362307,-2.657452496765148,-2.6718159832683113,-2.6850440066700925,-2.69787981815038,-2.7102922128983655,-2.722540603078045,-2.734951668517979,-2.747451389595022,-2.759647785045038,-2.7712340124092085,-2.7824046094113615,-2.7934294179146746,-2.80409512710895,-2.8140946549924113,-2.8232909302034983,-2.8315434146103793,-2.8388995405716946,-2.845382311186508,-2.8511521219593954,-2.85636721628654,-2.860945002327181,-2.8649787101705115,-2.8685757844401834,-2.871951148026024,-2.8753771978356917,-2.8787356559424055,-2.881487155917992,-2.8833710137655593,-2.8845267762396687,-2.8850839746241377
3,-1.0698204233372595,-1.1280904012557258,-1.222239543052575,-1.3276216493991106,-1.4282764944209174,-1.5200629686653166,-1.6064932129878557,-1.689204238721615,-1.7712468992468193,-1.8482928592157624,-1.9156087282027703,-1.9724246787312207,-2.022973291787566,-2.071631682660529,-2.119504147451308,-2.1649189894940783,-2.2056503529287825,-2.2415259509916123,-2.2736205470075985,-2.3043742860104173,-2.3347664794548546,-2.3637121173643263,-2.388345875495349,-2.4103661310846887,-2.4334309421984197,-2.458862060568994,-2.485741206337254,-2.511553698720948,-2.535452478705932,-2.5573320737131118,-2.578642600459909,-2.600669683913289,-2.6229707219223326,-2.6432915492846574,-2.6596394071736085,-2.6731771893609175,-2.68600876290143,-2.698775746300898,-2.7112918168592293,-2.7237533951372295,-2.7363839995049406,-2.7491020798790005,-2.7614036784854843,-2.7730445001186523,-2.784166206520965,-2.7949846538407357,-2.805406069291439,-2.815256744752982,-2.8244387673072744,-2.8327563829056843,-2.8401251984428004,-2.84665167972033,-2.8525695434575344,-2.85792371774498,-2.862643751674216,-2.866783810758011,-2.870432578207861,-2.8738316384267826,-2.8772853183330573,-2.880571194610103,-2.8831808122474714,-2.884929547144414,-2.886014615474057,-2.8865647045860916
4,-1.273630325795751,-1.3086102969518012,-1.3699349500608666,-1.4429203063669953,-1.5172114499884386,-1.588959860976634,-1.660164005223851,-1.7336042286763926,-1.8082501018128285,-1.8778368236269256,-1.9382682238526292,-1.989843725363317,-2.0372695077398117,-2.0833978513612723,-2.1297478694434853,-2.1741417632840534,-2.214397931582281,-2.2497697158594754,-2.281380828773958,-2.3115646913446515,-2.3409509712611425,-2.368539541374688,-2.392396864466723,-2.414598749493303,-2.4376956216884635,-2.462641915455371,-2.4889533201150407,-2.514511279544285,-2.5384484688960702,-2.5601056215698006,-2.581210172086031,-2.603623515677631,-2.626280718289506,-2.646182351588269,-2.6618924139075917,-2.6750166538746827,-2.687680649482566,-2.7005244573443834,-2.713362673964354,-2.726012424079717,-2.7385794111369735,-2.751225758717139,-2.7636150344329082,-2.775506033933452,-2.7868871047023465,-2.7976826497872525,-2.8077752684482102,-2.817349335651066,-2.8263087846623973,-2.834421049559644,-2.841702623315449,-2.8483823863104774,-2.8546316106135765,-2.860185346022778,-2.8650097610822876,-2.8692505144699325,-2.8730096368912785,-2.8764940647109785,-2.8799264586584004,-2.8830519917013766,-2.885494421853815,-2.8871267610932363,-2.8881651740212924,-2.888723421512586
5,-1.4407685244596555,-1.46262373811375,-1.501265250684181,-1.5482554921175429,-1.5994388288346455,-1.6544519007266758,-1.7143883990942497,-1.7790449122468117,-1.8448078579447826,-1.9070338172800136,-1.9618916448490813,-2.010030625471113,-2.0553638783087114,-2.099590852910566,-2.1438824671617454,-2.1860895271070246,-2.2250685307625506,-2.2598109244889644,-2.29108713640333,-2.3209158853753293,-2.3490975827185125,-2.3749693538346963,-2.3981311170940023,-2.420432845398153,-2.44351851105779,-2.4681352418075813,-2.493616566216915,-2.518666335299944,-2.5424045439787615,-2.5639860629000943,-2.5851506150287267,-2.6075605261041597,-2.629649401506865,-2.648654852499003,-2.6639987046455147,-2.6769874814939776,-2.6896172207922056,-2.7027636755199254,-2.716324772063003,-2.729395319137233,-2.7417678646027426,-2.754049958415221,-2.7664543005309787,-2.778673120133132,-2.790311574755001,-2.801084931962988,-2.810993494574644,-2.8203940456539764,-2.829060805700408,-2.836925127346197,-2.844190720417158,-2.8511267715917796,-2.8576519480447224,-2.8632513287512027,-2.868035568849601,-2.872306614637581,-2.8761726850671194,-2.879733305104733,-2.8831072081492675,-2.886033356359686,-2.888339271784506,-2.889963181256405,-2.891037788459518,-2.8916004585892767
6,-1.5664960392968328,-1.580929567241157,-1.605926883800442,-1.636567290211378,-1.6732017334150755,-1.7165812865914791,-1.7677951066158095,-1.8245528416777392,-1.8833543499559018,-1.9394040652829414,-1.9896530822273464,-2.035254723333248,-2.0789976407723847,-2.121457770307979,-2.1626775708727273,-2.201279687535888,-2.2375686328992446,-2.271256360007325,-2.302347663865062,-2.331582891042626,-2.3584722386588037,-2.3829731384634196,-2.4055482180821,-2.4278486735911224,-2.4510164422128966,-2.475278740693683,-2.4997532492531778,-2.5239891958745373,-2.54717909414976,-2.5688712003466674,-2.5901916218938865,-2.612040170633954,-2.632908989639627,-2.6508964637212773,-2.6660477436335355,-2.6792894210879648,-2.692272611134013,-2.705827833973911,-2.719913481839267,-2.733323539338945,-2.7455542571988976,-2.7574784718344882,-2.7699653915888742,-2.782512714957202,-2.794269556293213,-2.8049135891837613,-2.8146921363349033,-2.8239488363174146,-2.8323721100503483,-2.8401880481310053,-2.84760084403462,-2.854769571012143,-2.861373278390956,-2.866950873178651,-2.871710580878032,-2.876023661398558,-2.879950402381367,-2.883524688610473,-2.8867467242217923,-2.8894389963992673,-2.89162962847412,-2.893284444937168,-2.894471355532783,-2.895098493688621
7,-1.665894321686276,-1.6745528269677465,-1.690733858650927,-1.7129251292138168,-1.7421787568429017,-1.7783570547303529,-1.8226394724621473,-1.8727923383974212,-1.9257695243936608,-1.9764292404795434,-2.0232107091145175,-2.0663339764418156,-2.107735104817463,-2.1471854060186617,-2.1843492448870974,-2.2188297001014106,-2.2519964768794507,-2.2845035112995635,-2.314939362031403,-2.3428259166263405,-2.3679924566489454,-2.3912344458670347,-2.4133799652195624,-2.4360386894734036,-2.4596122249295296,-2.483543601528151,-2.5071475409849975,-2.53068280434268,-2.553193003831002,-2.5747488777068077,-2.5958198195335003,-2.616866607314155,-2.636599599509904,-2.653768278828907,-2.6687116235104162,-2.6822042711226244,-2.695552227758915,-2.7093921630197118,-2.723726662749936,-2.7374150621269253,-2.749724788070485,-2.761542646351713,-2.774144068823258,-2.7868566952351546,-2.7986017121104254,-2.80909100744495,-2.8186574778737254,-2.8277517662877907,-2.8361543161187814,-2.84408421026962,-2.8516334771497185,-2.8589240879851774,-2.8655217150120893,-2.871114899256883,-2.875916878985475,-2.880294377490371,-2.8842620457093258,-2.8877766845768242,-2.8907398184213515,-2.8931599012090348,-2.8952290073816274,-2.896905393443464,-2.8981787069233493,-2.8988480588898136
8,-1.7454361199275636,-1.7513260982965102,-1.7637652823537322,-1.783122661151582,-1.8091760441885336,-1.8413301105422097,-1.8804882646276235,-1.9245109491244579,-1.9713474518978358,-2.016853968490018,-2.0599993539122403,-2.0999840829043306,-2.137741715800858,-2.173035244150934,-2.2062834884389875,-2.2374250562959848,-2.2682042395322632,-2.2991551739011213,-2.3280479177845264,-2.354220803752214,-2.3778667496330526,-2.4002884871117485,-2.422405015272853,-2.445323528622437,-2.4688232557263565,-2.4923322039119564,-2.515547135060994,-2.538433634679665,-2.5600731330406314,-2.5810742463380287,-2.6014673427416524,-2.621707961219981,-2.640633122527567,-2.6573644825755762,-2.67219934749205,-2.6859792548642303,-2.6997228564756535,-2.713758607694912,-2.728043303113321,-2.7417188159979218,-2.754208174508554,-2.766216722452832,-2.7789715860944515,-2.7918425887843292,-2.8036352233290107,-2.8139057800966056,-2.8230918492990327,-2.831917851609227,-2.8403242834904887,-2.848289110955042,-2.8559007781903794,-2.8632664063508724,-2.8699662568943274,-2.8757558901050237,-2.8807121134096927,-2.8851532679826093,-2.8890863062782093,-2.8923932118146505,-2.8950625805227697,-2.8972929895676165,-2.8992941731824593,-2.9009076649293837,-2.9020301671116027,-2.9025570130373035
9,-1.8101120792600032,-1.8156566839676702,-1.8281612271673486,-1.8482591434028937,-1.8735397221027834,-1.9036494392495702,-1.9385885332497286,-1.977104061439492,-2.0174959040119753,-2.0575779097458597,-2.0960746692336967,-2.131784739914945,-2.1651459759937106,-2.196837862849722,-2.227545368330924,-2.2570439761737697,-2.286302735388207,-2.31500876767882,-2.34152958155263,-2.3657275270771803,-2.3881234484286176,-2.410195092665755,-2.43248836480266,-2.4552285922986434,-2.4782735820824544,-2.5013291360466057,-2.524202925937118,-2.546282637949018,-2.5674832883868524,-2.5883059551108913,-2.608078531532699,-2.6273038483861813,-2.645280866554967,-2.66154689945117,-2.676355123375855,-2.6904151998390016,-2.7045669949830473,-2.718899174232154,-2.7332641845285313,-2.7469489767776345,-2.7597072771821813,-2.7720394330987608,-2.7848842347821954,-2.7977214038156113,-2.809243064777394,-2.8190545368268194,-2.82789579870157,-2.8365150038412428,-2.8449567729657974,-2.8530276638925787,-2.8608037704307225,-2.8682752213879903,-2.87520417652928,-2.8811388022046747,-2.8860364047666316,-2.8903625861104816,-2.894182785931518,-2.897336307961153,-2.899913530114131,-2.902144159640874,-2.9041300587643986,-2.905559292437224,-2.9063504853587205,-2.906647892103338
